entity,n_with,mean_target_with,enc_with,global_mean_with,n_without,mean_target_without,enc_without,global_mean_without,obs_gained,enc_abs_diff,entity_col
TAP ON WOOD,1,6.684611727667927,9.143893502114226,9.389821679558855,1,6.684611727667927,9.132626239656085,9.377427690854901,0,0.011267262458140692,damsire_target_enc
TAPIT,5,9.169171561128953,9.31627164008222,9.389821679558855,5,9.169171561128953,9.308008980946253,9.377427690854901,0,0.008262659135967354,damsire_target_enc
TAPIZAR,1,8.411832675758411,9.300913588304269,9.389821679558855,1,8.411832675758411,9.289646325846128,9.377427690854901,0,0.011267262458140692,damsire_target_enc
TASSO,1,6.684611727667927,9.143893502114226,9.389821679558855,1,6.684611727667927,9.132626239656085,9.377427690854901,0,0.011267262458140692,damsire_target_enc
TATE GALLERY,2,8.385210418499005,9.222386469382213,9.389821679558855,2,8.385210418499005,9.212058145462253,9.377427690854901,0,0.010328323919960525,damsire_target_enc
TAUFAN,8,9.67854509546775,9.518143197740587,9.389821679558855,8,9.67854509546775,9.511257648460612,9.377427690854901,0,0.006885549279974867,damsire_target_enc
TEENOSO,2,9.349156240275322,9.383044106344933,9.389821679558855,2,9.349156240275322,9.37271578242497,9.377427690854901,0,0.010328323919962301,damsire_target_enc
TEMPERENCE HILL,1,8.922658299524402,9.347352281373905,9.389821679558855,1,8.922658299524402,9.336085018915766,9.377427690854901,0,0.011267262458138916,damsire_target_enc
TENBY,5,9.006301576669383,9.261981645262365,9.389821679558855,5,9.006301576669383,9.253718986126394,9.377427690854901,0,0.008262659135970907,damsire_target_enc
TEOFILO,94,9.20439058667496,9.222220499452257,9.389821679558855,91,9.183795560891781,9.202967058907932,9.377427690854901,3,0.01925344054432543,damsire_target_enc
TERIMON,2,9.460728015932428,9.401639402287785,9.389821679558855,2,9.460728015932428,9.391311078367822,9.377427690854901,0,0.010328323919962301,damsire_target_enc
TERTULLIAN,3,9.457652820219309,9.405475019711268,9.389821679558855,3,9.457652820219309,9.395941182246688,9.377427690854901,0,0.009533837464580586,damsire_target_enc
THATCHING,10,8.39884730737198,8.894334493465418,9.389821679558855,10,8.39884730737198,8.88813749911344,9.377427690854901,0,0.006196994351977736,damsire_target_enc
THE MINSTREL,4,9.196197784104083,9.334500566571778,9.389821679558855,4,9.196197784104083,9.325647717497523,9.377427690854901,0,0.008852849074255431,damsire_target_enc
THE NAME'S JIMMY,1,6.684611727667927,9.143893502114226,9.389821679558855,1,6.684611727667927,9.132626239656085,9.377427690854901,0,0.011267262458140692,damsire_target_enc
THE WATCHER,1,10.239959789157341,9.467106962249627,9.389821679558855,1,10.239959789157341,9.455839699791486,9.377427690854901,0,0.011267262458140692,damsire_target_enc
THEATRICAL,27,9.200818641671917,9.251900543803522,9.389821679558855,27,9.200818641671917,9.248550817126779,9.377427690854901,0,0.003349726676743714,damsire_target_enc
THEWAYYOUARE,3,11.295078156314366,9.829496251117819,9.389821679558855,3,11.295078156314366,9.81996241365324,9.377427690854901,0,0.00953383746457881,damsire_target_enc
THORN DANCE,3,9.42778210065608,9.398581776735139,9.389821679558855,2,9.445342186599051,9.388746773478926,9.377427690854901,1,0.009835003256212005,damsire_target_enc
THOUSAND WORDS,4,10.474083148955259,9.699610670814971,9.389821679558855,3,10.783173329074549,9.70183053044405,9.377427690854901,1,0.002219859629079224,damsire_target_enc
THREE VALLEYS,12,9.101433677724291,9.232519133103638,9.389821679558855,12,9.101433677724291,9.226885501874568,9.377427690854901,0,0.005633631229070346,damsire_target_enc
THUNDER GULCH,12,8.985848607611354,9.169472731223856,9.389821679558855,10,8.963264609869809,9.170346150362354,9.377427690854901,2,0.0008734191384984769,damsire_target_enc
TIGER HILL,37,9.46266973144373,9.44717014593631,9.389821679558855,30,9.36372245941138,9.36714876727226,9.377427690854901,7,0.08002137866404979,damsire_target_enc
TIGER RIDGE,1,8.294049640102028,9.290206039608234,9.389821679558855,1,8.294049640102028,9.278938777150096,9.377427690854901,0,0.011267262458138916,damsire_target_enc
TIMBER COUNTRY,6,9.561301533117414,9.454126624643315,9.389821679558855,6,9.561301533117414,9.446380381703342,9.377427690854901,0,0.007746242939973058,damsire_target_enc
TIME FOR A CHANGE,2,10.596634733096074,9.590957188481726,9.389821679558855,2,10.596634733096074,9.580628864561763,9.377427690854901,0,0.010328323919962301,damsire_target_enc
TIMELESS TIMES,3,7.064423155397382,8.853191250906209,9.389821679558855,3,7.064423155397382,8.843657413441628,9.377427690854901,0,0.009533837464580586,damsire_target_enc
TINA'S PET,2,9.234735454060898,9.363973975309195,9.389821679558855,2,9.234735454060898,9.353645651389234,9.377427690854901,0,0.010328323919960525,damsire_target_enc
TIROL,8,9.698933536936211,9.527204727282124,9.389821679558855,8,9.698933536936211,9.52031917800215,9.377427690854901,0,0.006885549279973091,damsire_target_enc
TITUS LIVIUS,22,9.406443973766994,9.40124950682695,9.389821679558855,18,9.06979053542388,9.179660948077816,9.377427690854901,4,0.22158855874913463,damsire_target_enc
TIZ WONDERFUL,1,10.165851817003619,9.460369873872015,9.389821679558855,1,10.165851817003619,9.449102611413876,9.377427690854901,0,0.011267262458138916,damsire_target_enc
TIZNOW,7,9.217081640947962,9.318693428366133,9.389821679558855,6,8.893886827600706,9.196099867134578,9.377427690854901,1,0.12259356123155563,damsire_target_enc
TIZWAY,1,12.043553716032399,9.631070046510995,9.389821679558855,1,12.043553716032399,9.619802784052855,9.377427690854901,0,0.011267262458140692,damsire_target_enc
TOBOUGG,29,9.078555711702228,9.158367498332133,9.389821679558855,26,8.96393625148763,9.078794984645205,9.377427690854901,3,0.0795725136869283,damsire_target_enc
TOCA MADERA,1,7.824046010856292,9.247478436949532,9.389821679558855,1,7.824046010856292,9.236211174491391,9.377427690854901,0,0.011267262458140692,damsire_target_enc
TOCCET,1,9.305650551780507,9.382169758851733,9.389821679558855,1,9.305650551780507,9.370902496393592,9.377427690854901,0,0.011267262458140692,damsire_target_enc
TOMBA,1,11.002099841204238,9.536392421526617,9.389821679558855,1,11.002099841204238,9.525125159068478,9.377427690854901,0,0.011267262458138916,damsire_target_enc
TOP VILLE,4,9.857657038254244,9.523488924900395,9.389821679558855,4,9.857657038254244,9.514636075826143,9.377427690854901,0,0.008852849074251878,damsire_target_enc
TOPANOORA,1,9.104979856318357,9.363926968355173,9.389821679558855,1,9.104979856318357,9.352659705897032,9.377427690854901,0,0.011267262458140692,damsire_target_enc
TORONADO,4,9.92272781282016,9.542080574776369,9.389821679558855,3,9.42778210065608,9.389047939270558,9.377427690854901,1,0.15303263550581114,damsire_target_enc
TOUCH GOLD,8,8.916725088450882,9.179556527955311,9.389821679558855,8,8.916725088450882,9.172670978675336,9.377427690854901,0,0.006885549279974867,damsire_target_enc
TOUCHING WOOD,1,10.165851817003619,9.460369873872015,9.389821679558855,1,10.165851817003619,9.449102611413876,9.377427690854901,0,0.011267262458138916,damsire_target_enc
TOUR D'OR,1,9.798127036878302,9.426940348406077,9.389821679558855,1,9.798127036878302,9.415673085947937,9.377427690854901,0,0.011267262458140692,damsire_target_enc
TRADE FAIR,2,9.01750913157019,9.327769588227412,9.389821679558855,2,9.01750913157019,9.31744126430745,9.377427690854901,0,0.010328323919962301,damsire_target_enc
TRADITIONALLY,7,9.427194700825506,9.405210570668652,9.389821679558855,5,9.192048849878415,9.31563474386274,9.377427690854901,2,0.08957582680591258,damsire_target_enc
TRAGIC ROLE,3,9.046666039819579,9.3106319165421,9.389821679558855,2,9.566815275904245,9.408992288363125,9.377427690854901,1,0.09836037182102508,damsire_target_enc
TRANS ISLAND,11,9.640234846984303,9.520990481543615,9.389821679558855,10,9.673693276504682,9.525560483679792,9.377427690854901,1,0.004570002136176754,damsire_target_enc
TRAVELLING VICTOR,1,9.305650551780507,9.382169758851733,9.389821679558855,1,9.305650551780507,9.370902496393592,9.377427690854901,0,0.011267262458140692,damsire_target_enc
TREASURE KAY,1,8.242756345714477,9.28554301284573,9.389821679558855,1,8.242756345714477,9.27427575038759,9.377427690854901,0,0.011267262458140692,damsire_target_enc
TREMPOLINO,30,9.32719660209306,9.34285287145951,9.389821679558855,28,9.357550123509402,9.362781062284533,9.377427690854901,2,0.019928190825023506,damsire_target_enc
TRIPPI,1,11.156250521031495,9.550406119692731,9.389821679558855,1,11.156250521031495,9.539138857234592,9.377427690854901,0,0.011267262458138916,damsire_target_enc
TROPULAR,1,10.308952660644293,9.473379041475713,9.389821679558855,1,10.308952660644293,9.462111779017574,9.377427690854901,0,0.011267262458138916,damsire_target_enc
TURFKONIG,2,10.477188778954899,9.571049529458195,9.389821679558855,2,10.477188778954899,9.560721205538234,9.377427690854901,0,0.010328323919960525,damsire_target_enc
TURTLE BOWL,2,9.909698812535407,9.476467868388282,9.389821679558855,2,9.909698812535407,9.46613954446832,9.377427690854901,0,0.010328323919962301,damsire_target_enc
TURTLE ISLAND,8,10.085931381460227,9.699203769292799,9.389821679558855,8,10.085931381460227,9.692318220012824,9.377427690854901,0,0.006885549279974867,damsire_target_enc
TWILIGHT AGENDA,3,8.615743272116557,9.211188200918325,9.389821679558855,3,8.615743272116557,9.201654363453745,9.377427690854901,0,0.009533837464580586,damsire_target_enc
TWILIGHT SON,1,8.699514748210191,9.327066503981705,9.389821679558855,1,8.699514748210191,9.315799241523564,9.377427690854901,0,0.011267262458140692,damsire_target_enc
TWO PUNCH,1,9.305650551780507,9.382169758851733,9.389821679558855,1,9.305650551780507,9.370902496393592,9.377427690854901,0,0.011267262458140692,damsire_target_enc
UNACCOUNTED FOR,1,7.824046010856292,9.247478436949532,9.389821679558855,1,7.824046010856292,9.236211174491391,9.377427690854901,0,0.011267262458140692,damsire_target_enc
UNBLEST,1,8.987196820661973,9.353219419659139,9.389821679558855,1,8.987196820661973,9.341952157201,9.377427690854901,0,0.011267262458138916,damsire_target_enc
UNBRIDLED,7,8.916401733853087,9.19488405485648,9.389821679558855,6,9.098461021019219,9.27281518966652,9.377427690854901,1,0.07793113481003999,damsire_target_enc
UNBRIDLED'S SONG,18,9.437022602289058,9.420165129885415,9.389821679558855,18,9.437022602289058,9.415738705348287,9.377427690854901,0,0.0044264245371277156,damsire_target_enc
UNFUWAIN,73,9.453987987838739,9.446257107323088,9.389821679558855,69,9.418385756033231,9.413201190820786,9.377427690854901,4,0.03305591650230255,damsire_target_enc
UNUSUAL HEAT,1,8.699514748210191,9.327066503981705,9.389821679558855,1,8.699514748210191,9.315799241523564,9.377427690854901,0,0.011267262458140692,damsire_target_enc
UP AND AT 'EM,2,8.699514748210191,9.274770524334079,9.389821679558855,2,8.699514748210191,9.264442200414116,9.377427690854901,0,0.010328323919962301,damsire_target_enc
VAGUELY NOBLE,2,9.475654497507268,9.404127149216924,9.389821679558855,2,9.475654497507268,9.393798825296962,9.377427690854901,0,0.010328323919962301,damsire_target_enc
VAL ROYAL,2,10.249435751865274,9.533090691609926,9.389821679558855,2,10.249435751865274,9.522762367689964,9.377427690854901,0,0.010328323919962301,damsire_target_enc
VALE OF YORK,8,10.181115998371988,9.741508043475802,9.389821679558855,6,10.089173631736807,9.644332418685616,9.377427690854901,2,0.09717562479018582,damsire_target_enc
VALIANT NATURE,2,10.157648799310063,9.517792866184058,9.389821679558855,2,10.157648799310063,9.507464542264096,9.377427690854901,0,0.010328323919962301,damsire_target_enc
VALID APPEAL,1,6.684611727667927,9.143893502114226,9.389821679558855,1,6.684611727667927,9.132626239656085,9.377427690854901,0,0.011267262458140692,damsire_target_enc
VALID EXPECTATIONS,1,11.461632170582678,9.578168087833747,9.389821679558855,1,11.461632170582678,9.566900825375608,9.377427690854901,0,0.011267262458138916,damsire_target_enc
VAN NISTELROOY,3,8.407691835758891,9.163176330989632,9.389821679558855,3,8.407691835758891,9.153642493525053,9.377427690854901,0,0.00953383746457881,damsire_target_enc
VERGLAS,49,9.496798509551175,9.478666843450782,9.389821679558855,48,9.48541411402284,9.466795765200782,9.377427690854901,1,0.011871078249999556,damsire_target_enc
VERZY,1,9.998797732340453,9.445183138902637,9.389821679558855,1,9.998797732340453,9.433915876444496,9.377427690854901,0,0.011267262458140692,damsire_target_enc
VESPONE,1,8.699514748210191,9.327066503981705,9.389821679558855,1,8.699514748210191,9.315799241523564,9.377427690854901,0,0.011267262458140692,damsire_target_enc
VETTORI,20,9.21628783311046,9.274132448593258,9.389821679558855,19,9.243486416526263,9.289673062846482,9.377427690854901,1,0.01554061425322395,damsire_target_enc
VICAR,2,9.994648330933106,9.490626121454563,9.389821679558855,2,9.994648330933106,9.480297797534602,9.377427690854901,0,0.010328323919960525,damsire_target_enc
VICTORY GALLOP,2,9.205315204049432,9.359070600307286,9.389821679558855,2,9.205315204049432,9.348742276387323,9.377427690854901,0,0.010328323919962301,damsire_target_enc
VICTORY NOTE,5,9.716545689056494,9.498729682724735,9.389821679558855,5,9.716545689056494,9.490467023588765,9.377427690854901,0,0.00826265913596913,damsire_target_enc
VIGORS,1,10.203592144986466,9.463800812779546,9.389821679558855,1,10.203592144986466,9.452533550321407,9.377427690854901,0,0.011267262458138916,damsire_target_enc
VIKING RULER,3,9.96426140480078,9.522384693076223,9.389821679558855,3,9.96426140480078,9.512850855611642,9.377427690854901,0,0.009533837464580586,damsire_target_enc
VINDICATION,2,8.843355784436081,9.298744030371727,9.389821679558855,2,8.843355784436081,9.288415706451765,9.377427690854901,0,0.010328323919962301,damsire_target_enc
VISION,2,8.150208603876138,9.183219500278403,9.389821679558855,2,8.150208603876138,9.17289117635844,9.377427690854901,0,0.010328323919962301,damsire_target_enc
VITAL EQUINE,1,10.915088464214607,9.528482296345741,9.389821679558855,1,10.915088464214607,9.517215033887602,9.377427690854901,0,0.011267262458138916,damsire_target_enc
VOCALISED,9,9.109018107134753,9.256809461042176,9.389821679558855,8,9.160206027000324,9.280884729141755,9.377427690854901,1,0.024075268099579716,damsire_target_enc
WAAJIB,2,10.452793696870184,9.566983682444077,9.389821679558855,1,9.210340371976184,9.3622379345932,9.377427690854901,1,0.20474574785087718,damsire_target_enc
WAGON LIMIT,1,6.907755278982137,9.164179279506426,9.389821679558855,1,6.907755278982137,9.152912017048287,9.377427690854901,0,0.011267262458138916,damsire_target_enc
WAKY NAO,3,9.300451183348406,9.369197718894906,9.389821679558855,3,9.300451183348406,9.359663881430325,9.377427690854901,0,0.009533837464580586,damsire_target_enc
WAR BLADE,1,9.210340371976184,9.37350519705134,9.389821679558855,1,9.210340371976184,9.3622379345932,9.377427690854901,0,0.011267262458140692,damsire_target_enc
WAR CHANT,15,9.433849254201874,9.416238224344667,9.389821679558855,15,9.433849254201874,9.411280628863086,9.377427690854901,0,0.004957595481581478,damsire_target_enc
WAR COMMAND,6,9.119644438068258,9.288505213999882,9.389821679558855,5,8.875224828988454,9.210026736899419,9.377427690854901,1,0.07847847710046274,damsire_target_enc
WAR FRONT,21,9.346330167480232,9.360359687505595,9.389821679558855,21,9.346330167480232,9.356361626633353,9.377427690854901,0,0.003998060872241638,damsire_target_enc
WARNING,24,9.155357215579167,9.224317352043782,9.389821679558855,21,9.092864266911139,9.184658919796224,9.377427690854901,3,0.03965843224755794,damsire_target_enc
WARRSHAN,6,9.143673693863333,9.297516184923033,9.389821679558855,5,8.853081486016784,9.202645622575528,9.377427690854901,1,0.09487056234750568,damsire_target_enc
WASSL,1,7.937374696163295,9.257781044704712,9.389821679558855,1,7.937374696163295,9.246513782246573,9.377427690854901,0,0.011267262458138916,damsire_target_enc
WAVERING MONARCH,2,9.205315204049432,9.359070600307286,9.389821679558855,1,8.411832675758411,9.289646325846128,9.377427690854901,1,0.06942427446115751,damsire_target_enc
WESTERNER,4,9.893282053906065,9.533667500800915,9.389821679558855,4,9.893282053906065,9.524814651726661,9.377427690854901,0,0.008852849074253655,damsire_target_enc
WHAT LUCK,1,9.903487552536127,9.436518577102243,9.389821679558855,1,9.903487552536127,9.425251314644102,9.377427690854901,0,0.011267262458140692,damsire_target_enc
WHERE OR WHEN,3,10.00352241668624,9.531444926588252,9.389821679558855,3,10.00352241668624,9.521911089123673,9.377427690854901,0,0.00953383746457881,damsire_target_enc
WHIPPER,42,9.491858638918277,9.472236146733774,9.389821679558855,40,9.56478151194992,9.527310747730917,9.377427690854901,2,0.05507460099714301,damsire_target_enc
WHITTINGHAM,1,7.824046010856292,9.247478436949532,9.389821679558855,1,7.824046010856292,9.236211174491391,9.377427690854901,0,0.011267262458140692,damsire_target_enc
WHYWHYWHY,1,9.615805480084347,9.410365661424809,9.389821679558855,1,9.615805480084347,9.39909839896667,9.377427690854901,0,0.011267262458138916,damsire_target_enc
WILD AGAIN,6,9.327192930344369,9.366335898603424,9.389821679558855,4,9.513325615469961,9.416255669316346,9.377427690854901,2,0.049919770712921974,damsire_target_enc
WILD DEPUTY,1,6.907755278982137,9.164179279506426,9.389821679558855,1,6.907755278982137,9.152912017048287,9.377427690854901,0,0.011267262458138916,damsire_target_enc
WINDSOR KNOT,2,9.275854503179385,9.370827150162278,9.389821679558855,2,9.275854503179385,9.360498826242315,9.377427690854901,0,0.010328323919962301,damsire_target_enc
WINGED LOVE,7,9.194749758536554,9.309497947373202,9.389821679558855,6,9.176266292995896,9.301992166657774,9.377427690854901,1,0.007505780715428401,damsire_target_enc
WINKER WATSON,2,11.257512653087232,9.701103508480251,9.389821679558855,1,12.611537753638338,9.671437696562487,9.377427690854901,1,0.02966581191776463,damsire_target_enc
WITH APPROVAL,11,8.979625722306539,9.174957130521927,9.389821679558855,11,8.979625722306539,9.169055231139092,9.377427690854901,0,0.005901899382834586,damsire_target_enc
WOLFHOUND,31,9.284904612855717,9.310494141319898,9.389821679558855,29,9.270553394673268,9.297957060360867,9.377427690854901,2,0.012537080959031499,damsire_target_enc
WOODBOROUGH,5,9.784374182091913,9.521339180403208,9.389821679558855,5,9.784374182091913,9.513076521267237,9.377427690854901,0,0.008262659135970907,damsire_target_enc
WOODMAN,80,9.214929076664594,9.23436158809729,9.389821679558855,75,9.193532714567887,9.215167417660476,9.377427690854901,5,0.019194170436813707,damsire_target_enc
WOOTTON BASSETT,3,9.470726391270402,9.408491997646136,9.389821679558855,3,9.470726391270402,9.398958160181555,9.377427690854901,0,0.009533837464580586,damsire_target_enc
XAAR,28,9.416528061691698,9.409500066393582,9.389821679558855,23,9.417135459472135,9.405102802315396,9.377427690854901,5,0.0043972640781859695,damsire_target_enc
YAGLI,1,12.206072645530174,9.645844494647157,9.389821679558855,1,12.206072645530174,9.634577232189017,9.377427690854901,0,0.011267262458140692,damsire_target_enc
YANKEE GENTLEMAN,1,8.699514748210191,9.327066503981705,9.389821679558855,1,8.699514748210191,9.315799241523564,9.377427690854901,0,0.011267262458140692,damsire_target_enc
YANKEE VICTOR,2,9.129080907227296,9.346364884170262,9.389821679558855,2,9.129080907227296,9.336036560250301,9.377427690854901,0,0.010328323919960525,damsire_target_enc
YES IT'S TRUE,1,9.210340371976184,9.37350519705134,9.389821679558855,1,9.210340371976184,9.3622379345932,9.377427690854901,0,0.011267262458140692,damsire_target_enc
YOUMZAIN,2,9.163185032240563,9.352048905005807,9.389821679558855,2,9.163185032240563,9.341720581085845,9.377427690854901,0,0.010328323919962301,damsire_target_enc
ZAFEEN,5,9.667619318695246,9.482420892604319,9.389821679558855,4,9.955225850515,9.542512879329214,9.377427690854901,1,0.06009198672489546,damsire_target_enc
ZAFONIC,95,9.392647079597536,9.392377993879565,9.389821679558855,90,9.373314342803013,9.373725677608203,9.377427690854901,5,0.018652316271362324,damsire_target_enc
ZAHA,3,8.773895931981594,9.247684968579488,9.389821679558855,3,8.773895931981594,9.238151131114908,9.377427690854901,0,0.009533837464580586,damsire_target_enc
ZAMINDAR,67,9.345678094901517,9.3514110279739,9.389821679558855,57,9.385490691785082,9.384287258810428,9.377427690854901,10,0.032876230836528464,damsire_target_enc
ZEBEDEE,13,8.49499930157848,8.884052509396035,9.389821679558855,12,8.435387545712004,8.863587611686048,9.377427690854901,1,0.02046489770998683,damsire_target_enc
ZIETEN,13,8.86381016441803,9.09251082317491,9.389821679558855,13,8.86381016441803,9.087122132434061,9.377427690854901,0,0.005388690740849356,damsire_target_enc
ZILZAL,10,9.459414814652316,9.424618247105586,9.389821679558855,8,9.412249833152112,9.392904198542551,9.377427690854901,2,0.03171404856303539,damsire_target_enc
ZILZAL ZAMAAN,1,9.159047077588632,9.368842170288836,9.389821679558855,1,9.159047077588632,9.357574907830696,9.377427690854901,0,0.011267262458140692,damsire_target_enc
ZINAAD,2,8.736320656881816,9.280904842446015,9.389821679558855,2,8.736320656881816,9.270576518526054,9.377427690854901,0,0.010328323919960525,damsire_target_enc
ZOFFANY,24,9.860917811444457,9.72236012559575,9.389821679558855,23,9.898905680608914,9.740882047350123,9.377427690854901,1,0.018521921754372173,damsire_target_enc
A PARTNERSHIP,2,9.364082721850163,9.385531853274074,9.389821679558855,2,9.364082721850163,9.375203529354112,9.377427690854901,0,0.010328323919962301,consignor_target_enc
A. J. M. RACING LTD.,1,11.156250521031495,9.550406119692731,9.389821679558855,0,,9.377427690854901,,1,0.17297842883782977,consignor_target_enc
ABINGTON PLACE STABLES,1,9.998797732340453,9.445183138902637,9.389821679558855,1,9.998797732340453,9.433915876444496,9.377427690854901,0,0.011267262458140692,consignor_target_enc
ADAM WEST TRAINING LTD.,4,8.121250649994856,9.02737281396914,9.389821679558855,3,8.525749106999097,9.18088647919587,9.377427690854901,1,0.15351366522672905,consignor_target_enc
ADLESTROP STABLES,1,7.313220387090301,9.201039743879896,9.389821679558855,1,7.313220387090301,9.189772481421755,9.377427690854901,0,0.011267262458140692,consignor_target_enc
"ADRIAN MCGUINNESS RACING, IRELAND",1,10.275051108968611,9.47029708223247,9.389821679558855,0,,9.377427690854901,,1,0.09286939137756889,consignor_target_enc
ADRIAN NICHOLLS RACING,1,8.517193191416238,9.310491817000436,9.389821679558855,1,8.517193191416238,9.299224554542295,9.377427690854901,0,0.011267262458140692,consignor_target_enc
ADRIAN WINTLE RACING LTD.,1,8.294049640102028,9.290206039608234,9.389821679558855,1,8.294049640102028,9.278938777150096,9.377427690854901,0,0.011267262458138916,consignor_target_enc
AGUIAR BLOODSTOCK LTD.,15,10.249632072107634,9.905707915088122,9.389821679558855,12,9.988174489565967,9.710562308333664,9.377427690854901,3,0.19514560675445836,consignor_target_enc
"AGUIAR BLOODSTOCK LTD., IRELAND",1,6.907755278982137,9.164179279506426,9.389821679558855,1,6.907755278982137,9.152912017048287,9.377427690854901,0,0.011267262458138916,consignor_target_enc
AISLABIE STABLES,13,8.792107629190781,9.051983303263857,9.389821679558855,10,8.58334689406165,8.980387292458275,9.377427690854901,3,0.07159601080558176,consignor_target_enc
AL RAYYAN STABLES,2,8.006367567650248,9.159245994240754,9.389821679558855,2,8.006367567650248,9.148917670320792,9.377427690854901,0,0.010328323919962301,consignor_target_enc
ALAN MCCABE RACING LTD.,2,8.811086523867298,9.293365820276929,9.389821679558855,2,8.811086523867298,9.283037496356966,9.377427690854901,0,0.010328323919962301,consignor_target_enc
ALBERT HOUSE STABLES,4,8.874771003050403,9.242664343413583,9.389821679558855,4,8.874771003050403,9.233811494339331,9.377427690854901,0,0.008852849074251878,consignor_target_enc
ALICE HAYNES RACING LTD.,16,8.923884177528063,9.103090909078368,9.389821679558855,12,8.675817097513578,8.994731003577815,9.377427690854901,4,0.10835990550055286,consignor_target_enc
ALLIANCE BLOODSTOCK,3,9.310375236126296,9.371487884920572,9.389821679558855,3,9.310375236126296,9.361954047455992,9.377427690854901,0,0.009533837464580586,consignor_target_enc
AMY MARNANE BLOODSTOCK,16,9.3154330715508,9.34404407463082,9.389821679558855,12,9.403307624751545,9.391544018434889,9.377427690854901,4,0.04749994380406797,consignor_target_enc
AMY MURPHY RACING,29,9.075054091383922,9.155763729377494,9.389821679558855,26,8.91221546276801,9.041441081681036,9.377427690854901,3,0.11432264769645784,consignor_target_enc
AMY MURPHY RACING LTD.,18,8.640513856713401,8.90812379344392,9.389821679558855,14,8.50408671388777,8.867978787624073,9.377427690854901,4,0.0401450058198467,consignor_target_enc
ANDBELL STUD,1,7.600902459542082,9.22719265955733,9.389821679558855,1,7.600902459542082,9.215925397099191,9.377427690854901,0,0.011267262458138916,consignor_target_enc
ANDREW KINIRONS RACING,3,10.555382106163558,9.658797162621479,9.389821679558855,3,10.555382106163558,9.649263325156898,9.377427690854901,0,0.009533837464580586,consignor_target_enc
"ANDREW MCNAMARA RACING, IRELAND",1,9.210340371976184,9.37350519705134,9.389821679558855,1,9.210340371976184,9.3622379345932,9.377427690854901,0,0.011267262458140692,consignor_target_enc
ANGMERING PARK STABLES,1,9.210340371976184,9.37350519705134,9.389821679558855,0,,9.377427690854901,,1,0.003922493803560911,consignor_target_enc
"ANN MARIE O'SHEA RACING, IRELAND",1,9.798127036878302,9.426940348406077,9.389821679558855,1,9.798127036878302,9.415673085947937,9.377427690854901,0,0.011267262458140692,consignor_target_enc
ANTHONY TWISS BLOODSTOCK,1,8.922658299524402,9.347352281373905,9.389821679558855,1,8.922658299524402,9.336085018915766,9.377427690854901,0,0.011267262458138916,consignor_target_enc
APPLETREE STUD,2,9.648074740653133,9.4328638564079,9.389821679558855,2,9.648074740653133,9.42253553248794,9.377427690854901,0,0.010328323919960525,consignor_target_enc
ARAMSTONE STABLES,1,8.987196820661973,9.353219419659139,9.389821679558855,1,8.987196820661973,9.341952157201,9.377427690854901,0,0.011267262458138916,consignor_target_enc
ARLARY HOUSE STABLES,1,9.104979856318357,9.363926968355173,9.389821679558855,1,9.104979856318357,9.352659705897032,9.377427690854901,0,0.011267262458140692,consignor_target_enc
"ARODSTOWN STABLES, IRELAND",10,8.360892655462932,8.875357167510893,9.389821679558855,7,8.071736297542701,8.839790058314584,9.377427690854901,3,0.03556710919630923,consignor_target_enc
ARTHINGTON BARN,30,8.750536845472624,8.910358053994182,9.389821679558855,25,8.792444508027035,8.959582560263568,9.377427690854901,5,0.049224506269386126,consignor_target_enc
ASH TREE FARM,3,7.369853399355434,8.923675153358065,9.389821679558855,2,7.712474235199187,9.099935448245615,9.377427690854901,1,0.17626029488755002,consignor_target_enc
ASH VIEW FARM,1,6.684611727667927,9.143893502114226,9.389821679558855,1,6.684611727667927,9.132626239656085,9.377427690854901,0,0.011267262458140692,consignor_target_enc
ASSESSOR BLOODSTOCK LTD.,4,7.624730004493163,8.88550977239723,9.389821679558855,3,7.6326725194768565,8.974791882075353,9.377427690854901,1,0.08928210967812333,consignor_target_enc
ATHNID STABLES,9,8.33827359054144,8.891719953182184,9.389821679558855,6,8.151591737678586,8.917739208413783,9.377427690854901,3,0.026019255231599203,consignor_target_enc
ATTWATER RACING LTD.,6,8.791780804141302,9.165556351277273,9.389821679558855,6,8.791780804141302,9.157810108337301,9.377427690854901,0,0.007746242939971282,consignor_target_enc
AVENUE SALES,14,10.307077973476291,9.924887851010693,9.389821679558855,13,10.338123390471686,9.920429608029606,9.377427690854901,1,0.004458242981087324,consignor_target_enc
AVERHAM PARK STABLES,50,9.04786761546302,9.104859959478992,9.389821679558855,44,9.055660002521549,9.11524661147217,9.377427690854901,6,0.01038665199317812,consignor_target_enc
AWAKENING STABLES,1,8.699514748210191,9.327066503981705,9.389821679558855,1,8.699514748210191,9.315799241523564,9.377427690854901,0,0.011267262458140692,consignor_target_enc
B. R. JOHNSON RACING,1,7.824046010856292,9.247478436949532,9.389821679558855,1,7.824046010856292,9.236211174491391,9.377427690854901,0,0.011267262458140692,consignor_target_enc
"BALLINGARA RACING STABLES, IRELAND",10,9.054637182640747,9.222229431099802,9.389821679558855,10,9.054637182640747,9.216032436747824,9.377427690854901,0,0.006196994351977736,consignor_target_enc
"BALLINGARRY STABLES, IRELAND",1,9.305650551780507,9.382169758851733,9.389821679558855,1,9.305650551780507,9.370902496393592,9.377427690854901,0,0.011267262458140692,consignor_target_enc
